Format Version,1.2,Take Name,Take 2016-04-17 05.34.28 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-17 05.34.28.916 PM,Total Frames,3813,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1196,9.966667,2.901651,-23.489500,2.853125,-0.029965,0.952395,-0.279871,0.000104,-0.012667,1.000247,-0.247475,0.974486,-0.035528,0.929892,-0.355281,0.984474,-0.041699,0.927047,-0.236856,0.963017,18.083149,8.978369,-4.534951,-0.061863,0.632849,-0.274946,0.000196,-0.044900,0.620204,-0.239330,0.974321,-0.064256,0.654029,-0.270186,0.927307,-0.076432,0.624315,-0.315321,0.951062,-0.012656,1.000129,-0.247680,-0.035417,0.929850,-0.355537,-0.041619,0.927115,-0.237002,-0.044728,0.620080,-0.239437,-0.064264,0.653929,-0.270471,-0.076594,0.624498,-0.315279,-0.049006,0.566287,-0.274039
1197,9.975000,2.900405,-23.483112,2.847209,-0.029993,0.952390,-0.279830,0.000105,-0.012687,1.000239,-0.247435,0.974486,-0.035567,0.929889,-0.355240,0.984474,-0.041725,0.927042,-0.236814,0.963017,18.094276,8.990967,-4.521003,-0.061873,0.632840,-0.274920,0.000192,-0.044902,0.620191,-0.239310,0.974321,-0.064272,0.654018,-0.270155,0.927307,-0.076446,0.624311,-0.315296,0.951062,-0.012681,1.000120,-0.247635,-0.035457,0.929846,-0.355496,-0.041649,0.927110,-0.236958,-0.044727,0.620064,-0.239416,-0.064287,0.653926,-0.270424,-0.076604,0.624490,-0.315256,-0.049005,0.566275,-0.274029
1198,9.983333,2.905169,-23.476194,2.846126,-0.030023,0.952383,-0.279790,0.000106,-0.012712,1.000229,-0.247393,0.974604,-0.035607,0.929889,-0.355202,0.984539,-0.041750,0.927032,-0.236776,0.962399,18.098928,8.995838,-4.525801,-0.061883,0.632835,-0.274894,0.000189,-0.044909,0.620183,-0.239287,0.973785,-0.064280,0.654013,-0.270127,0.929376,-0.076460,0.624309,-0.315269,0.953019,-0.012704,1.000112,-0.247599,-0.035486,0.929841,-0.355464,-0.041675,0.927102,-0.236917,-0.044740,0.620062,-0.239392,-0.064284,0.653911,-0.270403,-0.076619,0.624489,-0.315230,-0.049021,0.566273,-0.274003
1199,9.991667,2.903700,-23.470081,2.841591,-0.030053,0.952378,-0.279757,0.000106,-0.012736,1.000222,-0.247362,0.974800,-0.035647,0.929884,-0.355169,0.983539,-0.041777,0.927027,-0.236741,0.961990,18.105818,8.992554,-4.529166,-0.061896,0.632824,-0.274878,0.000189,-0.044924,0.620167,-0.239271,0.974845,-0.064292,0.654002,-0.270109,0.930547,-0.076472,0.624304,-0.315254,0.952903,-0.012729,1.000102,-0.247564,-0.035531,0.929839,-0.355425,-0.041707,0.927094,-0.236880,-0.044752,0.620043,-0.239379,-0.064297,0.653903,-0.270383,-0.076628,0.624481,-0.315219,-0.049029,0.566265,-0.273995
1200,10.000000,2.904041,-23.462229,2.833198,-0.030081,0.952368,-0.279726,0.000110,-0.012752,1.000208,-0.247330,0.975394,-0.035688,0.929880,-0.355138,0.982237,-0.041801,0.927015,-0.236710,0.959929,18.109575,9.000813,-4.522733,-0.061907,0.632815,-0.274856,0.000188,-0.044930,0.620158,-0.239252,0.975177,-0.064306,0.653992,-0.270085,0.930372,-0.076487,0.624296,-0.315231,0.953233,-0.012745,1.000090,-0.247538,-0.035562,0.929832,-0.355405,-0.041736,0.927088,-0.236845,-0.044758,0.620034,-0.239359,-0.064313,0.653895,-0.270357,-0.076642,0.624473,-0.315193,-0.049035,0.566257,-0.273972
1201,10.008333,2.907140,-23.456554,2.835901,-0.030111,0.952361,-0.279700,0.000109,-0.012782,1.000201,-0.247304,0.975394,-0.035724,0.929876,-0.355112,0.982237,-0.041826,0.927007,-0.236684,0.959929,18.117720,9.003257,-4.520420,-0.061923,0.632811,-0.274841,0.000187,-0.044944,0.620149,-0.239240,0.975177,-0.064323,0.653987,-0.270067,0.930372,-0.076503,0.624297,-0.315217,0.953233,-0.012768,1.000080,-0.247513,-0.035611,0.929834,-0.355369,-0.041762,0.927076,-0.236818,-0.044776,0.620028,-0.239348,-0.064327,0.653887,-0.270341,-0.076661,0.624476,-0.315179,-0.049047,0.566252,-0.273966
1202,10.016667,2.907666,-23.451685,2.826946,-0.030137,0.952347,-0.279677,0.000110,-0.012798,1.000183,-0.247279,0.975722,-0.035760,0.929868,-0.355090,0.981791,-0.041852,0.926991,-0.236661,0.960024,18.126226,9.010072,-4.517302,-0.061948,0.632803,-0.274824,0.000186,-0.044964,0.620136,-0.239226,0.975249,-0.064349,0.653978,-0.270046,0.931531,-0.076531,0.624294,-0.315200,0.953527,-0.012787,1.000064,-0.247487,-0.035638,0.929822,-0.355358,-0.041797,0.927066,-0.236794,-0.044795,0.620014,-0.239333,-0.064359,0.653881,-0.270313,-0.076689,0.624472,-0.315165,-0.049073,0.566247,-0.273958
1203,10.025000,2.911881,-23.445168,2.825160,-0.030163,0.952342,-0.279652,0.000115,-0.012819,1.000174,-0.247252,0.973549,-0.035795,0.929869,-0.355067,0.980940,-0.041873,0.926982,-0.236638,0.959596,18.125504,9.013961,-4.499056,-0.061973,0.632800,-0.274807,0.000186,-0.044987,0.620138,-0.239209,0.973628,-0.064381,0.653974,-0.270028,0.931467,-0.076552,0.624288,-0.315184,0.955263,-0.012805,1.000049,-0.247468,-0.035675,0.929827,-0.355334,-0.041811,0.927059,-0.236772,-0.044813,0.620011,-0.239317,-0.064408,0.653891,-0.270284,-0.076708,0.624463,-0.315148,-0.049088,0.566240,-0.273952
1204,10.033333,2.917309,-23.433538,2.822402,-0.030189,0.952336,-0.279628,0.000115,-0.012837,1.000164,-0.247226,0.973834,-0.035838,0.929872,-0.355044,0.980565,-0.041892,0.926972,-0.236614,0.959189,18.128950,9.020287,-4.514997,-0.061993,0.632792,-0.274790,0.000187,-0.045003,0.620126,-0.239195,0.975669,-0.064395,0.653967,-0.270010,0.930556,-0.076582,0.624285,-0.315164,0.953347,-0.012823,1.000039,-0.247442,-0.035714,0.929828,-0.355312,-0.041833,0.927049,-0.236746,-0.044834,0.620004,-0.239304,-0.064407,0.653870,-0.270281,-0.076739,0.624464,-0.315126,-0.049112,0.566242,-0.273928
1205,10.041667,2.921480,-23.426281,2.813935,-0.030213,0.952325,-0.279601,0.000117,-0.012851,1.000146,-0.247195,0.973834,-0.035875,0.929872,-0.355020,0.980565,-0.041914,0.926957,-0.236589,0.959189,18.128628,9.021710,-4.513087,-0.062015,0.632790,-0.274774,0.000189,-0.045024,0.620124,-0.239180,0.975669,-0.064418,0.653965,-0.269995,0.930556,-0.076604,0.624282,-0.315148,0.953347,-0.012840,1.000021,-0.247409,-0.035754,0.929829,-0.355286,-0.041853,0.927035,-0.236719,-0.044854,0.620001,-0.239283,-0.064435,0.653874,-0.270261,-0.076756,0.624457,-0.315116,-0.049125,0.566232,-0.273920
1206,10.050000,2.928959,-23.417150,2.807860,-0.030246,0.952314,-0.279575,0.000118,-0.012874,1.000129,-0.247163,0.973227,-0.035922,0.929875,-0.354996,0.980124,-0.041941,0.926940,-0.236565,0.958496,18.133572,9.025954,-4.521850,-0.062032,0.632779,-0.274762,0.000194,-0.045038,0.620109,-0.239171,0.974356,-0.064431,0.653954,-0.269981,0.929052,-0.076626,0.624275,-0.315135,0.951203,-0.012859,1.000001,-0.247375,-0.035803,0.929834,-0.355261,-0.041888,0.927020,-0.236692,-0.044864,0.619985,-0.239275,-0.064435,0.653849,-0.270260,-0.076785,0.624457,-0.315098,-0.049140,0.566224,-0.273910
1207,10.058333,2.935570,-23.408413,2.803777,-0.030277,0.952301,-0.279549,0.000115,-0.012897,1.000109,-0.247133,0.972740,-0.035966,0.929872,-0.354972,0.979987,-0.041967,0.926921,-0.236541,0.961161,18.138912,9.037083,-4.514249,-0.062054,0.632774,-0.274746,0.000187,-0.045052,0.620103,-0.239159,0.975111,-0.064457,0.653947,-0.269962,0.931186,-0.076653,0.624272,-0.315118,0.953606,-0.012876,0.999984,-0.247355,-0.035851,0.929834,-0.355230,-0.041908,0.926994,-0.236672,-0.044880,0.619978,-0.239265,-0.064467,0.653850,-0.270228,-0.076805,0.624448,-0.315081,-0.049165,0.566222,-0.273895
1208,10.066667,2.951472,-23.401449,2.803986,-0.030325,0.952290,-0.279511,0.000119,-0.012942,1.000090,-0.247084,0.973606,-0.036024,0.929882,-0.354940,0.978766,-0.042010,0.926898,-0.236508,0.958571,18.138979,9.029787,-4.525825,-0.062071,0.632766,-0.274734,0.000193,-0.045075,0.620092,-0.239145,0.974136,-0.064470,0.653940,-0.269951,0.930240,-0.076670,0.624266,-0.315106,0.951035,-0.012911,0.999967,-0.247323,-0.035898,0.929829,-0.355214,-0.041950,0.926982,-0.236637,-0.044903,0.619970,-0.239247,-0.064468,0.653833,-0.270229,-0.076829,0.624447,-0.315074,-0.049177,0.566213,-0.273889
1209,10.075000,2.911471,-23.431429,2.774162,-0.030285,0.952242,-0.279709,0.000119,-0.012894,1.000049,-0.247297,0.973606,-0.035957,0.929800,-0.355130,0.978766,-0.042004,0.926877,-0.236700,0.958571,18.147123,9.036113,-4.520216,-0.062090,0.632762,-0.274721,0.000186,-0.045090,0.620085,-0.239135,0.974136,-0.064491,0.653935,-0.269934,0.930240,-0.076690,0.624267,-0.315093,0.951035,-0.012934,0.999945,-0.247309,-0.035948,0.929817,-0.355193,-0.041973,0.926965,-0.236623,-0.044924,0.619966,-0.239239,-0.064496,0.653834,-0.270205,-0.076843,0.624443,-0.315065,-0.049200,0.566211,-0.273879
1210,10.083333,2.951441,-23.382521,2.790233,-0.030394,0.952259,-0.279482,0.000119,-0.012990,1.000052,-0.247056,0.974524,-0.036123,0.929859,-0.354911,0.978670,-0.042069,0.926865,-0.236477,0.957783,18.148237,9.037917,-4.533391,-0.062104,0.632756,-0.274705,0.000187,-0.045102,0.620076,-0.239120,0.975212,-0.064500,0.653930,-0.269918,0.932234,-0.076710,0.624263,-0.315076,0.952154,-0.012961,0.999929,-0.247289,-0.035991,0.929805,-0.355187,-0.042017,0.926950,-0.236602,-0.044935,0.619957,-0.239223,-0.064499,0.653823,-0.270191,-0.076865,0.624442,-0.315047,-0.049210,0.566209,-0.273870
1211,10.091667,2.950549,-23.372728,2.782349,-0.030427,0.952247,-0.279468,0.000117,-0.013012,1.000037,-0.247044,0.974440,-0.036172,0.929851,-0.354897,0.978900,-0.042098,0.926853,-0.236463,0.958660,18.156740,9.046167,-4.521126,-0.062116,0.632753,-0.274684,0.000188,-0.045109,0.620071,-0.239103,0.976081,-0.064517,0.653925,-0.269893,0.931018,-0.076723,0.624263,-0.315055,0.951903,-0.012980,0.999914,-0.247277,-0.036043,0.929800,-0.355171,-0.042041,0.926934,-0.236590,-0.044941,0.619951,-0.239206,-0.064517,0.653818,-0.270166,-0.076881,0.624445,-0.315018,-0.049219,0.566204,-0.273860
1212,10.100000,2.947260,-23.367460,2.772005,-0.030463,0.952235,-0.279455,0.000120,-0.013037,1.000021,-0.247033,0.974440,-0.036219,0.929841,-0.354884,0.978900,-0.042134,0.926842,-0.236450,0.958660,18.153168,9.044573,-4.528998,-0.062126,0.632744,-0.274668,0.000186,-0.045120,0.620062,-0.239086,0.976081,-0.064524,0.653917,-0.269879,0.931018,-0.076735,0.624253,-0.315038,0.951903,-0.013005,0.999898,-0.247268,-0.036091,0.929787,-0.355158,-0.042081,0.926926,-0.236569,-0.044953,0.619943,-0.239186,-0.064530,0.653815,-0.270144,-0.076888,0.624431,-0.315006,-0.049232,0.566204,-0.273829
1213,10.108333,2.935344,-23.361961,2.750772,-0.030504,0.952232,-0.279450,0.000119,-0.013058,1.000015,-0.247032,0.974271,-0.036276,0.929836,-0.354877,0.977808,-0.042178,0.926846,-0.236441,0.957727,18.151573,9.052493,-4.528910,-0.062142,0.632738,-0.274645,0.000191,-0.045131,0.620058,-0.239065,0.975152,-0.064540,0.653911,-0.269856,0.932510,-0.076755,0.624245,-0.315013,0.952954,-0.013025,0.999882,-0.247266,-0.036141,0.929781,-0.355150,-0.042114,0.926916,-0.236570,-0.044964,0.619941,-0.239165,-0.064532,0.653795,-0.270137,-0.076912,0.624429,-0.314978,-0.049243,0.566194,-0.273814
1214,10.116667,2.938072,-23.352741,2.748508,-0.030531,0.952210,-0.279454,0.000118,-0.013079,0.999990,-0.247036,0.973745,-0.036316,0.929818,-0.354881,0.979353,-0.042199,0.926821,-0.236445,0.958698,18.154551,9.064642,-4.525085,-0.062158,0.632730,-0.274625,0.000188,-0.045139,0.620050,-0.239049,0.975488,-0.064558,0.653902,-0.269835,0.932821,-0.076778,0.624238,-0.314991,0.951026,-0.013050,0.999866,-0.247267,-0.036189,0.929768,-0.355154,-0.042142,0.926904,-0.236575,-0.044973,0.619933,-0.239147,-0.064550,0.653787,-0.270107,-0.076936,0.624419,-0.314963,-0.049248,0.566181,-0.273801
1215,10.125000,2.938265,-23.353968,2.742513,-0.030562,0.952200,-0.279451,0.000119,-0.013106,0.999977,-0.247031,0.973396,-0.036348,0.929812,-0.354880,0.978556,-0.042233,0.926811,-0.236444,0.959030,18.154469,9.073900,-4.526941,-0.062177,0.632722,-0.274604,0.000186,-0.045152,0.620042,-0.239031,0.976628,-0.064576,0.653894,-0.269813,0.932655,-0.076803,0.624229,-0.314968,0.951262,-0.013075,0.999854,-0.247269,-0.036223,0.929763,-0.355151,-0.042177,0.926895,-0.236572,-0.044988,0.619928,-0.239131,-0.064566,0.653778,-0.270090,-0.076956,0.624409,-0.314940,-0.049278,0.566182,-0.273781
1216,10.133333,2.929125,-23.347155,2.734391,-0.030581,0.952188,-0.279457,0.000119,-0.013115,0.999966,-0.247043,0.973396,-0.036379,0.929793,-0.354882,0.978556,-0.042250,0.926805,-0.236445,0.959030,18.156187,9.076344,-4.512116,-0.062206,0.632724,-0.274581,0.000182,-0.045179,0.620047,-0.239008,0.976628,-0.064611,0.653896,-0.269789,0.932655,-0.076828,0.624231,-0.314946,0.951262,-0.013102,0.999843,-0.247262,-0.036259,0.929754,-0.355149,-0.042203,0.926883,-0.236564,-0.045005,0.619925,-0.239114,-0.064578,0.653770,-0.270069,-0.076976,0.624402,-0.314924,-0.049293,0.566174,-0.273757
1217,10.141667,2.925525,-23.344585,2.726436,-0.030606,0.952181,-0.279456,0.000117,-0.013132,0.999957,-0.247043,0.973745,-0.036411,0.929787,-0.354880,0.979140,-0.042276,0.926800,-0.236443,0.959684,18.156187,9.085342,-4.527380,-0.062215,0.632716,-0.274568,0.000185,-0.045182,0.620036,-0.238999,0.976891,-0.064615,0.653888,-0.269776,0.933190,-0.076849,0.624224,-0.314929,0.950883,-0.013120,0.999836,-0.247262,-0.036295,0.929748,-0.355142,-0.042227,0.926877,-0.236565,-0.045020,0.619924,-0.239098,-0.064603,0.653768,-0.270052,-0.077003,0.624407,-0.314902,-0.049310,0.566173,-0.273740
1218,10.150000,2.940114,-23.339401,2.734682,-0.030642,0.952175,-0.279443,0.000120,-0.013172,0.999948,-0.247023,0.973525,-0.036450,0.929795,-0.354872,0.978188,-0.042305,0.926784,-0.236435,0.958389,18.151976,9.080757,-4.517933,-0.062246,0.632720,-0.274554,0.000189,-0.045216,0.620044,-0.238982,0.975447,-0.064649,0.653892,-0.269763,0.932838,-0.076873,0.624224,-0.314916,0.950155,-0.013144,0.999825,-0.247257,-0.036325,0.929747,-0.355143,-0.042249,0.926867,-0.236558,-0.045039,0.619920,-0.239083,-0.064616,0.653764,-0.270048,-0.077024,0.624398,-0.314894,-0.049331,0.566167,-0.273725
1219,10.158333,2.929241,-23.334883,2.724619,-0.030663,0.952167,-0.279453,0.000117,-0.013182,0.999940,-0.247040,0.973740,-0.036481,0.929778,-0.354879,0.978732,-0.042326,0.926782,-0.236440,0.959875,18.154301,9.089343,-4.502188,-0.062266,0.632713,-0.274548,0.000185,-0.045230,0.620039,-0.238978,0.977535,-0.064676,0.653883,-0.269756,0.933636,-0.076893,0.624215,-0.314911,0.950422,-0.013167,0.999819,-0.247260,-0.036369,0.929742,-0.355139,-0.042275,0.926857,-0.236560,-0.045059,0.619920,-0.239080,-0.064640,0.653753,-0.270037,-0.077047,0.624393,-0.314884,-0.049343,0.566155,-0.273716
1220,10.166667,2.932225,-23.328545,2.722476,-0.030691,0.952157,-0.279456,0.000115,-0.013206,0.999928,-0.247042,0.973740,-0.036518,0.929774,-0.354883,0.978732,-0.042350,0.926770,-0.236444,0.959875,18.156330,9.089172,-4.505862,-0.062285,0.632705,-0.274546,0.000186,-0.045249,0.620029,-0.238976,0.977535,-0.064693,0.653876,-0.269753,0.933636,-0.076913,0.624210,-0.314908,0.950422,-0.013196,0.999809,-0.247256,-0.036402,0.929734,-0.355146,-0.042299,0.926847,-0.236565,-0.045078,0.619911,-0.239076,-0.064650,0.653740,-0.270039,-0.077065,0.624386,-0.314879,-0.049357,0.566149,-0.273716
1221,10.175000,2.931777,-23.326958,2.714714,-0.030722,0.952147,-0.279461,0.000117,-0.013229,0.999915,-0.247045,0.973738,-0.036554,0.929768,-0.354888,0.979074,-0.042382,0.926760,-0.236450,0.959134,18.154154,9.079110,-4.513003,-0.062303,0.632697,-0.274548,0.000184,-0.045274,0.620021,-0.238975,0.977073,-0.064707,0.653869,-0.269757,0.934051,-0.076927,0.624202,-0.314912,0.950699,-0.013219,0.999794,-0.247263,-0.036440,0.929730,-0.355152,-0.042332,0.926838,-0.236571,-0.045099,0.619900,-0.239076,-0.064669,0.653738,-0.270037,-0.077075,0.624375,-0.314887,-0.049380,0.566141,-0.273724
1222,10.183333,2.929034,-23.320305,2.703143,-0.030757,0.952140,-0.279474,0.000117,-0.013252,0.999903,-0.247059,0.973908,-0.036603,0.929764,-0.354901,0.979474,-0.042417,0.926753,-0.236462,0.959122,18.156885,9.090949,-4.505354,-0.062326,0.632693,-0.274552,0.000184,-0.045289,0.620017,-0.238983,0.978022,-0.064734,0.653864,-0.269759,0.933550,-0.076955,0.624198,-0.314914,0.950495,-0.013245,0.999783,-0.247274,-0.036490,0.929725,-0.355164,-0.042366,0.926831,-0.236583,-0.045119,0.619899,-0.239086,-0.064694,0.653731,-0.270047,-0.077100,0.624370,-0.314891,-0.049391,0.566132,-0.273727
1223,10.191667,2.926520,-23.316290,2.693166,-0.030786,0.952133,-0.279487,0.000115,-0.013271,0.999893,-0.247072,0.975095,-0.036641,0.929760,-0.354914,0.979578,-0.042446,0.926747,-0.236474,0.958919,18.153145,9.092429,-4.521067,-0.062333,0.632681,-0.274560,0.000190,-0.045295,0.620005,-0.238991,0.976304,-0.064735,0.653853,-0.269768,0.931540,-0.076969,0.624185,-0.314919,0.949697,-0.013262,0.999775,-0.247286,-0.036525,0.929719,-0.355181,-0.042396,0.926824,-0.236595,-0.045131,0.619891,-0.239088,-0.064723,0.653731,-0.270048,-0.077128,0.624372,-0.314887,-0.049411,0.566131,-0.273731
1224,10.200000,2.927022,-23.315109,2.686915,-0.030818,0.952131,-0.279498,0.000116,-0.013298,0.999887,-0.247081,0.975095,-0.036678,0.929763,-0.354926,0.979578,-0.042480,0.926744,-0.236487,0.958919,18.157652,9.096520,-4.513645,-0.062352,0.632678,-0.274568,0.000186,-0.045311,0.620001,-0.239001,0.976304,-0.064757,0.653849,-0.269774,0.931540,-0.076987,0.624184,-0.314928,0.949697,-0.013288,0.999768,-0.247296,-0.036561,0.929723,-0.355189,-0.042429,0.926821,-0.236608,-0.045149,0.619888,-0.239098,-0.064748,0.653731,-0.270049,-0.077140,0.624367,-0.314897,-0.049432,0.566130,-0.273733
1225,10.208333,2.923987,-23.313154,2.673155,-0.030854,0.952127,-0.279513,0.000116,-0.013322,0.999878,-0.247095,0.973834,-0.036722,0.929763,-0.354942,0.979564,-0.042520,0.926741,-0.236502,0.959950,18.155846,9.098123,-4.513757,-0.062377,0.632677,-0.274577,0.000186,-0.045335,0.620001,-0.239010,0.976438,-0.064782,0.653848,-0.269785,0.932760,-0.077014,0.624182,-0.314937,0.951096,-0.013308,0.999757,-0.247314,-0.036607,0.929724,-0.355204,-0.042466,0.926817,-0.236627,-0.045173,0.619888,-0.239106,-0.064776,0.653732,-0.270056,-0.077167,0.624364,-0.314906,-0.049440,0.566123,-0.273750
1226,10.216667,2.927837,-23.315458,2.668843,-0.030893,0.952122,-0.279528,0.000118,-0.013358,0.999869,-0.247104,0.974564,-0.036759,0.929766,-0.354959,0.978025,-0.042561,0.926732,-0.236520,0.958993,18.158737,9.108353,-4.511025,-0.062404,0.632673,-0.274593,0.000188,-0.045355,0.619997,-0.239030,0.976963,-0.064810,0.653844,-0.269799,0.931356,-0.077046,0.624179,-0.314951,0.950470,-0.013344,0.999749,-0.247327,-0.036640,0.929725,-0.355225,-0.042515,0.926809,-0.236636,-0.045190,0.619882,-0.239127,-0.064803,0.653726,-0.270072,-0.077205,0.624367,-0.314912,-0.049462,0.566121,-0.273760
1227,10.225000,2.931229,-23.317623,2.665603,-0.030927,0.952114,-0.279544,0.000112,-0.013391,0.999857,-0.247116,0.974564,-0.036792,0.929764,-0.354978,0.978025,-0.042599,0.926721,-0.236539,0.958993,18.159389,9.109646,-4.505195,-0.062433,0.632666,-0.274607,0.000188,-0.045383,0.619991,-0.239044,0.976963,-0.064841,0.653836,-0.269812,0.931356,-0.077073,0.624171,-0.314965,0.950470,-0.013382,0.999741,-0.247332,-0.036678,0.929724,-0.355239,-0.042547,0.926796,-0.236664,-0.045219,0.619875,-0.239137,-0.064846,0.653729,-0.270075,-0.077226,0.624353,-0.314931,-0.049497,0.566120,-0.273782
1228,10.233333,2.937229,-23.317755,2.663781,-0.030962,0.952106,-0.279561,0.000111,-0.013424,0.999844,-0.247127,0.974814,-0.036827,0.929765,-0.354997,0.980296,-0.042634,0.926708,-0.236558,0.960698,18.159094,9.115508,-4.501853,-0.062454,0.632655,-0.274629,0.000185,-0.045401,0.619981,-0.239067,0.975081,-0.064864,0.653825,-0.269834,0.932352,-0.077097,0.624159,-0.314985,0.951851,-0.013416,0.999729,-0.247343,-0.036716,0.929726,-0.355255,-0.042577,0.926782,-0.236687,-0.045241,0.619869,-0.239164,-0.064860,0.653709,-0.270104,-0.077249,0.624341,-0.314953,-0.049512,0.566106,-0.273799
1229,10.241667,2.936796,-23.321333,2.652893,-0.030999,0.952098,-0.279581,0.000111,-0.013455,0.999832,-0.247143,0.974408,-0.036864,0.929764,-0.355019,0.980526,-0.042678,0.926700,-0.236580,0.962012,18.162945,9.121876,-4.488263,-0.062480,0.632652,-0.274646,0.000187,-0.045422,0.619979,-0.239086,0.975105,-0.064895,0.653821,-0.269849,0.932570,-0.077122,0.624157,-0.315004,0.951754,-0.013442,0.999715,-0.247364,-0.036754,0.929726,-0.355277,-0.042622,0.926771,-0.236711,-0.045259,0.619864,-0.239178,-0.064902,0.653713,-0.270110,-0.077276,0.624340,-0.314970,-0.049537,0.566102,-0.273816
1230,10.250000,2.940526,-23.322350,2.653002,-0.031038,0.952093,-0.279597,0.000111,-0.013495,0.999825,-0.247156,0.974825,-0.036903,0.929764,-0.355037,0.980995,-0.042718,0.926692,-0.236599,0.961226,18.156624,9.118488,-4.505828,-0.062500,0.632649,-0.274668,0.000192,-0.045445,0.619976,-0.239107,0.974669,-0.064909,0.653819,-0.269874,0.931389,-0.077147,0.624151,-0.315024,0.950193,-0.013483,0.999708,-0.247373,-0.036784,0.929721,-0.355298,-0.042660,0.926764,-0.236730,-0.045281,0.619861,-0.239199,-0.064906,0.653705,-0.270148,-0.077302,0.624336,-0.314993,-0.049561,0.566101,-0.273843
1231,10.258333,2.944311,-23.319471,2.648037,-0.031075,0.952088,-0.279625,0.000110,-0.013526,0.999814,-0.247180,0.974825,-0.036945,0.929766,-0.355066,0.980995,-0.042755,0.926683,-0.236629,0.961226,18.158218,9.128312,-4.500073,-0.062524,0.632645,-0.274689,0.000188,-0.045462,0.619973,-0.239131,0.974669,-0.064935,0.653814,-0.269894,0.931389,-0.077175,0.624147,-0.315043,0.950193,-0.013511,0.999694,-0.247398,-0.036832,0.929726,-0.355322,-0.042691,0.926754,-0.236765,-0.045302,0.619859,-0.239225,-0.064938,0.653705,-0.270164,-0.077327,0.624329,-0.315012,-0.049577,0.566095,-0.273858
1232,10.266667,2.950155,-23.312626,2.654757,-0.031111,0.952077,-0.279648,0.000110,-0.013563,0.999804,-0.247202,0.974537,-0.036987,0.929759,-0.355090,0.981398,-0.042782,0.926669,-0.236652,0.961232,18.153667,9.127699,-4.500647,-0.062542,0.632638,-0.274711,0.000193,-0.045481,0.619968,-0.239152,0.975597,-0.064953,0.653808,-0.269918,0.930575,-0.077192,0.624137,-0.315065,0.949296,-0.013553,0.999686,-0.247417,-0.036870,0.929716,-0.355351,-0.042723,0.926741,-0.236785,-0.045321,0.619856,-0.239243,-0.064946,0.653689,-0.270198,-0.077349,0.624323,-0.315031,-0.049596,0.566086,-0.273873
1233,10.275000,2.955266,-23.307089,2.652761,-0.031150,0.952068,-0.279669,0.000112,-0.013598,0.999791,-0.247220,0.974088,-0.037034,0.929757,-0.355113,0.981270,-0.042818,0.926655,-0.236674,0.960398,18.153280,9.124579,-4.503670,-0.062565,0.632630,-0.274732,0.000192,-0.045506,0.619960,-0.239171,0.975628,-0.064975,0.653801,-0.269938,0.930522,-0.077214,0.624130,-0.315085,0.949668,-0.013590,0.999671,-0.247431,-0.036924,0.929718,-0.355373,-0.042759,0.926731,-0.236804,-0.045345,0.619847,-0.239265,-0.064968,0.653684,-0.270220,-0.077369,0.624315,-0.315052,-0.049611,0.566078,-0.273900
1234,10.283333,2.957928,-23.298914,2.654130,-0.031183,0.952059,-0.279694,0.000112,-0.013628,0.999782,-0.247246,0.973549,-0.037077,0.929752,-0.355137,0.980991,-0.042845,0.926645,-0.236698,0.961309,18.160505,9.133508,-4.496754,-0.062588,0.632625,-0.274754,0.000187,-0.045523,0.619952,-0.239197,0.975715,-0.065000,0.653794,-0.269958,0.932332,-0.077240,0.624128,-0.315107,0.951963,-0.013619,0.999662,-0.247461,-0.036963,0.929711,-0.355393,-0.042785,0.926718,-0.236828,-0.045367,0.619840,-0.239292,-0.065006,0.653687,-0.270228,-0.077388,0.624307,-0.315078,-0.049638,0.566070,-0.273936
1235,10.291667,2.958741,-23.297173,2.649158,-0.031208,0.952046,-0.279720,0.000110,-0.013649,0.999765,-0.247270,0.973549,-0.037107,0.929742,-0.355164,0.980991,-0.042870,0.926630,-0.236725,0.961309,18.154295,9.129625,-4.502388,-0.062606,0.632620,-0.274777,0.000188,-0.045543,0.619950,-0.239218,0.975715,-0.065016,0.653790,-0.269983,0.932332,-0.077258,0.624120,-0.315130,0.951963,-0.013645,0.999647,-0.247477,-0.036996,0.929702,-0.355424,-0.042807,0.926705,-0.236859,-0.045385,0.619837,-0.239315,-0.065014,0.653676,-0.270261,-0.077408,0.624302,-0.315094,-0.049648,0.566055,-0.273966
